,AnalysisName,CatalogTypeCode,AnalysisID,YearID,EventID,ModelCode,Peril,ReTreatySID,ProgramID,ppnp,CompanyName,100shareloss,grloss,ntloss,finalnetloss100,finalnetgrloss,finalnetnetloss,TreatyID,cnty_cd
100251,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,5124,46426,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,2656413.29841942,425026.127747108,371897.861778719,2377489.90208538,380398.384333662,332848.586291954,371333_1,
100300,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1721,46458,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,3612451.78398615,577992.285437785,505743.249758062,3233144.34666761,517303.095466817,452640.208533465,371333_1,
100545,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1728,46611,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,15000000.0,2400000.0,2100000.0,13425000.0,2148000.0,1879500.0,371333_1,
100546,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1728,46611,27,TC,8451,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,6347962.29237596,1015673.96678015,888714.720932634,6109913.70641186,977586.193025897,855387.91889766,371333_2,
100602,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1728,46624,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,11350037.5581212,1816006.00929938,1589005.25813696,11350037.5581212,1816006.00929938,1589005.25813696,371333_1,
101355,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1747,47137,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,5589437.21293655,894309.954069847,782521.209811117,5002546.30557821,800407.408892513,700356.482780949,371333_1,
101805,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1759,47474,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,6069789.73547092,971166.357675347,849770.562965929,5432461.81324647,869193.890119436,760544.653854506,371333_1,
101898,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,5247,47525,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,15000000.0,2400000.0,2100000.0,13425000.0,2148000.0,1879500.0,371333_1,
101899,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,5247,47525,11,EQ,8451,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,6869143.0917881,1099062.8946861,961680.032850335,6611550.22584605,1057848.03613537,925617.031618447,371333_2,
102203,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1766,47654,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,10944009.9841016,1751041.59745626,1532161.39777423,10487443.291431,1677990.92662897,1468242.06080035,371333_1,
102323,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1768,47716,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,3674059.3858793,587849.501740688,514368.314023102,3288283.15036197,526125.304057916,460359.641050676,371333_1,
102502,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1770,47753,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,452561.60436869,72409.8566989905,63358.6246116167,405042.635909978,64806.8217455965,56705.9690273969,371333_1,
102755,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1775,47905,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,8224459.43650769,1315913.50984123,1151424.32111108,7360891.19567438,1177742.5913079,1030524.76739441,371333_1,
102979,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1780,48011,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,15000000.0,2400000.0,2100000.0,13425000.0,2148000.0,1879500.0,371333_1,
102980,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1780,48011,27,TC,8451,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,4811008.96574541,769761.434519265,673541.255204357,4630596.12952995,740895.380724793,648283.458134194,371333_2,
103078,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1783,48082,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,15000000.0,2400000.0,2100000.0,13991573.861397,2238651.81782352,1958820.34059558,371333_1,
103079,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1783,48082,27,TC,8451,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,10503372.2189168,1680539.55502668,1470472.11064835,10109495.7607074,1617519.32171318,1415329.40649903,371333_2,
103101,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,5307,48094,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,2877911.85973936,460465.897558297,402907.66036351,2575731.11446672,412116.978314676,360602.356025341,371333_1,
103135,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,5308,48114,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,15000000.0,2400000.0,2100000.0,13425000.0,2148000.0,1879500.0,371333_1,
103136,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,5308,48114,11,EQ,8451,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,18223833.1241345,2915813.29986151,2551336.63737883,17540439.3819794,2806470.30111671,2455661.51347712,371333_2,
103164,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1784,48122,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,15000000.0,2400000.0,2100000.0,13554496.4915035,2168719.43864056,1897629.50881049,371333_1,
103165,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1784,48122,27,TC,8451,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,20000000.0,3200000.0,2800000.0,19250000.0,3080000.0,2695000.0,371333_2,
103317,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,5313,48163,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,15000000.0,2400000.0,2100000.0,13425000.0,2148000.0,1879500.0,371333_1,
103318,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,5313,48163,11,EQ,8451,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,233030.5652164,37284.890434624,32624.279130296,224291.919020785,35886.7070433256,31400.8686629099,371333_2,
103346,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1785,48167,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,15000000.0,2400000.0,2100000.0,13425000.0,2148000.0,1879500.0,371333_1,
103347,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1785,48167,27,TC,8451,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,2818788.57763487,451006.172421579,394630.400868882,2713084.00597356,434093.44095577,379831.760836299,371333_2,
103409,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1786,48190,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,15000000.0,2400000.0,2100000.0,13425000.0,2148000.0,1879500.0,371333_1,
103410,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1786,48190,27,TC,8451,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,20000000.0,3200000.0,2800000.0,19250000.0,3080000.0,2695000.0,371333_2,
103519,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1788,48235,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,2791675.2996427,446668.047942831,390834.541949977,2498549.39318021,399767.902908834,349796.91504523,371333_1,
103548,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,5321,48242,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,4067224.15867113,650755.86538738,569411.382213958,3640165.62201066,582426.499521706,509623.187081492,371333_1,
103572,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,5324,48259,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,4719781.99595817,755165.119353307,660769.479434143,4224204.88638256,675872.781821209,591388.684093558,371333_1,
103647,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1792,48343,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,4356491.80835377,697038.689336603,609908.853169528,3899060.16847662,623849.62695626,545868.423586727,371333_1,
103689,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,5339,48382,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,516898.17775396,82703.7084406336,72365.7448855544,462623.869089794,74019.819054367,64767.3416725712,371333_1,
103858,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1797,48484,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,15000000.0,2400000.0,2100000.0,13425000.0,2148000.0,1879500.0,371333_1,
103859,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1797,48484,27,TC,8451,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,48808.6332493424,7809.38131989479,6833.20865490794,46978.3095024921,7516.52952039874,6576.96333034889,371333_2,
103897,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,5351,48500,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,1569079.87018369,251052.779229391,219671.181825717,1404326.48381441,224692.237410305,196605.707734017,371333_1,
104301,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,5380,48782,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,257469.162726744,41195.0660362791,36045.6827817442,230434.900640436,36869.5841024698,32260.886089661,371333_1,
104603,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,8630,48936,23,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,15000000.0,2400000.0,2100000.0,13425000.0,2148000.0,1879500.0,371333_1,
104604,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,8630,48936,23,TC,8451,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,20000000.0,3200000.0,2800000.0,19250000.0,3080000.0,2695000.0,371333_2,
104814,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1817,49072,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,2606088.90591678,416974.224946685,364852.44682835,2332449.57079552,373191.931327283,326542.939911373,371333_1,
104834,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,5416,49081,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,3117393.37851212,498782.940561939,436435.072991697,2790067.07376835,446410.731802936,390609.390327569,371333_1,
105010,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1822,49203,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,7468015.01602854,1194882.40256457,1045522.102244,6683873.43934554,1069419.75029529,935742.281508376,371333_1,
105136,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,5441,49286,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,15000000.0,2400000.0,2100000.0,13425000.0,2148000.0,1879500.0,371333_1,
105137,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,5441,49286,11,EQ,8451,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,2008571.36031967,321371.417651147,281199.990444754,1933249.93430768,309319.989489229,270654.990803076,371333_2,
105167,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,5442,49295,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,1097904.0815706,175664.653051296,153706.571419884,982624.153005688,157219.86448091,137567.381420796,371333_1,
105185,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1826,49317,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,346585.359776254,55453.6575642006,48521.9503686755,310193.896999747,49631.0235199595,43427.1455799646,371333_1,
105304,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,5451,49381,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,11490894.9901611,1838543.19842578,1608725.29862256,10300887.6965615,1648142.03144984,1442124.27751861,371333_1,
105401,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,5454,49408,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,15000000.0,2400000.0,2100000.0,13425000.0,2148000.0,1879500.0,371333_1,
105402,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,5454,49408,11,EQ,8451,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,6567302.16805322,1050768.34688852,919422.303527451,6321028.33675123,1011364.5338802,884943.967145172,371333_2,
105625,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1835,49588,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,2952722.42244558,472435.587591293,413381.139142382,2642686.5680888,422829.850894208,369976.119532432,371333_1,
105739,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1838,49657,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,2052879.11116158,328460.657785852,287403.075562621,1837326.80448961,293972.288718338,257225.752628546,371333_1,
105828,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1842,49743,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,5668800.77659481,907008.12425517,793632.108723274,5073576.69505236,811772.271208377,710300.73730733,371333_1,
105969,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,5499,49812,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,82404.6181174805,13184.7388987969,11536.6465364473,73752.1332151451,11800.3413144232,10325.2986501203,371333_1,
106153,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1847,49873,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,1307552.50643935,209208.401030295,183057.350901509,1170259.49326322,187241.518922114,163836.32905685,371333_1,
106277,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,5509,49909,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,4940527.79330844,790484.446929351,691673.891063182,4421772.37501105,707483.580001769,619048.132501548,371333_1,
106331,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1849,49933,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,12574243.386964,2011878.94191424,1760394.07417496,11253947.8313328,1800631.65301324,1575552.69638659,371333_1,
106384,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1849,49936,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,8609935.87194713,1377589.73951154,1205391.0220726,8355231.42757835,1336837.02841254,1169732.39986097,371333_1,
106402,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1849,49942,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,5031514.18166071,805042.269065713,704411.985432499,5031514.18166071,805042.269065713,704411.985432499,371333_1,
106646,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1855,50111,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,14454283.7501308,2312685.40002092,2023599.72501831,12936583.956367,2069853.43301873,1811121.75389139,371333_1,
106703,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,5533,50138,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,6492653.61488082,1038824.57838093,908971.506083315,5810924.98531834,929747.997650934,813529.497944567,371333_1,
106757,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,5535,50166,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,7265364.71215972,1162458.35394556,1017151.05970236,6502501.41738295,1040400.22678127,910350.198433613,371333_1,
106886,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1862,50280,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,1422574.77927246,227611.964683594,199160.469098144,1273204.42744885,203712.708391816,178248.619842839,371333_1,
106966,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,5552,50320,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,7536345.93983884,1205815.35037421,1055088.43157744,6745029.61615576,1079204.73858492,944304.146261806,371333_1,
107037,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1865,50370,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,3889692.75899828,622350.841439725,544556.986259759,3481275.01930346,557004.003088554,487378.502702484,371333_1,
107060,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1865,50379,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,15000000.0,2400000.0,2100000.0,13833417.7396948,2213346.83835117,1936678.48355727,371333_1,
107061,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1865,50379,27,TC,8451,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,20000000.0,3200000.0,2800000.0,19250000.0,3080000.0,2695000.0,371333_2,
107184,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,8901,50438,23,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,673035.958207974,107685.753313276,94225.0341491164,602367.182596137,96378.7492153819,84331.4055634592,371333_1,
107230,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,5566,50446,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,14337860.4384362,2294057.6701498,2007300.46138107,12832385.0924004,2053181.61478407,1796533.91293606,371333_1,
107305,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,8910,50497,23,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,7152978.681036,1144476.58896576,1001417.01534504,6690144.91410791,1070423.18625727,936620.287975107,371333_1,
107367,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1871,50522,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,15000000.0,2400000.0,2100000.0,13425000.0,2148000.0,1879500.0,371333_1,
107368,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1871,50522,27,TC,8451,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,20000000.0,3200000.0,2800000.0,19250000.0,3080000.0,2695000.0,371333_2,
107455,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,5581,50580,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,1702230.50996966,272356.881595145,238312.271395752,1523496.30642284,243759.409027655,213289.482899198,371333_1,
107476,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,5583,50595,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,885825.923939809,141732.147830369,124015.629351573,792814.201926129,126850.272308181,110993.988269658,371333_1,
107565,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,5590,50664,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,3278131.65023805,524501.064038088,458938.431033327,2933927.82696305,469428.452314088,410749.895774827,371333_1,
107621,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,5590,50667,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,7799137.43842734,1247861.99014837,1091879.24137983,6980228.00739247,1116836.4811828,977231.921034946,371333_1,
107692,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1877,50721,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,3528617.15522205,564578.744835529,494006.401731087,3158112.35392374,505297.976627798,442135.729549323,371333_1,
107978,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,5613,50843,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,1837920.60856368,294067.297370188,257308.885198915,1644938.94466449,263190.231146318,230291.452253029,371333_1,
108240,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,5632,51033,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,9555517.06344093,1528882.73015055,1337772.38888173,8552187.77177963,1368350.04348474,1197306.28804915,371333_1,
108297,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,5634,51061,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,3578009.7833892,572481.565342272,500921.369674488,3202318.75613333,512371.000981333,448324.625858667,371333_1,
108357,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1890,51095,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,6199638.38260213,991942.14121634,867949.373564298,5548676.3524289,887788.216388624,776814.689340046,371333_1,
108406,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1891,51135,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,5569875.57649224,891180.092238758,779782.580708913,4985038.64096055,797606.182553688,697905.409734477,371333_1,
108465,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,5645,51164,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,9677620.41694793,1548419.26671167,1354866.85837271,8661470.2731684,1385835.24370694,1212605.83824358,371333_1,
108650,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,5658,51279,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,4676087.48305765,748173.997289224,654652.247628071,4185098.2973366,669615.727573855,585913.761627124,371333_1,
108806,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,5667,51373,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,5034246.16223713,805479.385957941,704794.462713198,4505650.31520223,720904.050432357,630791.044128313,371333_1,
108937,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1904,51462,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,14498784.2336256,2319805.47738009,2029829.79270758,12976411.8890949,2076225.90225518,1816697.66447329,371333_1,
